Date,gross,net
2021-02-09,-0.6206351798985944,-0.7506351798985951
2021-02-10,-0.6207224384798998,-0.7509724384799005
2021-02-11,-0.633767336472441,-0.7642673364724416
2021-02-12,-0.6555531725910804,-0.786303172591081
2021-02-16,-0.6464434002285682,-0.7774434002285687
2021-02-17,-0.6367863860380453,-0.7680363860380458
2021-02-18,-0.6599298675535024,-0.7914298675535029
2021-02-19,-0.6742382080639013,-0.8059882080639018
2021-02-22,-0.6825058518282499,-0.8145058518282503
2021-02-23,-0.7112045683619193,-0.8434545683619197
2021-02-24,-0.6844495068450673,-0.8169495068450677
2021-02-25,-0.7024158883038493,-0.8351658883038496
2021-02-26,-0.7133881898586889,-0.8463881898586894
2021-03-01,-0.7014792051416665,-0.8347292051416669
2021-03-02,-0.6846658568517797,-0.8181658568517802
2021-03-03,-0.6749367489445632,-0.8086867489445637
2021-03-04,-0.682536084106825,-0.8165360841068254
2021-03-05,-0.6548616714262833,-0.7891116714262837
2021-03-08,-0.6821954570922915,-0.8166954570922919
2021-03-09,-0.6721850688890295,-0.8069350688890299
2021-03-10,-0.7005233257251371,-0.8355233257251374
2021-03-11,-0.6918519851434426,-0.8271019851434429
2021-03-12,-0.692895523281232,-0.8283955232812323
2021-03-15,-0.6830115865504431,-0.8187615865504434
2021-03-16,-0.6938606631848083,-0.8298606631848086
2021-03-17,-0.6538611608131567,-0.790111160813157
2021-03-18,-0.6673074816332606,-0.803807481633261
2021-03-19,-0.6633371920353138,-0.8000871920353142
2021-03-22,-0.6485758154232231,-0.7855758154232234
2021-03-23,-0.6337536329798668,-0.7710036329798672
2021-03-24,-0.6336529164575287,-0.7711529164575293
2021-03-25,-0.6395430995744054,-0.7772930995744058
2021-03-26,-0.6161571841162995,-0.7541571841163
2021-03-29,-0.6311839718353246,-0.769433971835325
2021-03-30,-0.64391645211256,-0.7824164521125604
2021-03-31,-0.666967526763055,-0.8057175267630554
2021-04-01,-0.6731163725185241,-0.8121163725185244
2021-04-05,-0.6732019099787626,-0.812451909978763
2021-04-06,-0.6773461500813674,-0.816846150081368
2021-04-07,-0.6855410719262262,-0.8252910719262266
2021-04-08,-0.6856800925811368,-0.8256800925811374
2021-04-09,-0.6750536264005272,-0.8153036264005278
2021-04-12,-0.6743976896620493,-0.8148976896620498
2021-04-13,-0.6735230754800713,-0.8142730754800718
2021-04-14,-0.6760652878853882,-0.8170652878853888
2021-04-15,-0.6592742639988197,-0.8005242639988203
2021-04-16,-0.6482637509593342,-0.7897637509593347
2021-04-19,-0.614591307637275,-0.7563413076372755
2021-04-20,-0.6325975756971894,-0.7745975756971899
2021-04-21,-0.620488943631077,-0.7627389436310774
2021-04-22,-0.6396701360671964,-0.7821701360671968
2021-04-23,-0.6585991601125071,-0.8013491601125075
2021-04-26,-0.6675592882947703,-0.8105592882947706
2021-04-27,-0.6719577100573536,-0.8152077100573539
2021-04-28,-0.6522279031050723,-0.7957279031050726
2021-04-29,-0.6428265691468362,-0.7865765691468365
2021-04-30,-0.6456648320606642,-0.7896648320606644
2021-05-03,-0.6322452103577344,-0.7764952103577346
2021-05-04,-0.6412974085322901,-0.7857974085322903
2021-05-05,-0.6423504750473003,-0.7871004750473004
2021-05-06,-0.6586048806128562,-0.8036048806128564
2021-05-07,-0.6394845429771305,-0.7847345429771309
2021-05-10,-0.647837045536271,-0.7933370455362713
2021-05-11,-0.6447559373911127,-0.790505937391113
2021-05-12,-0.6307540785839757,-0.776754078583976
2021-05-13,-0.6528270534933198,-0.7990770534933201
2021-05-14,-0.6652071292519751,-0.8117071292519754
2021-05-17,-0.664531601361755,-0.8112816013617553
2021-05-18,-0.6690385818634783,-0.8160385818634786
2021-05-19,-0.6689442149943272,-0.8161942149943274
2021-05-20,-0.6744847196217727,-0.821984719621773
2021-05-21,-0.6826511185024091,-0.8304011185024095
2021-05-24,-0.6829789727983433,-0.8309789727983438
2021-05-25,-0.6985607861975474,-0.8468107861975478
2021-05-26,-0.7140876933646164,-0.8625876933646168
2021-05-27,-0.7118795961286377,-0.8606295961286381
2021-05-28,-0.7296845912725745,-0.8786845912725748
2021-06-01,-0.7312490736582741,-0.8804990736582744
2021-06-02,-0.7412734405758569,-0.8907734405758572
2021-06-03,-0.7438493789237585,-0.8935993789237587
2021-06-04,-0.7356012593216573,-0.8856012593216576
2021-06-07,-0.746954265928991,-0.8972042659289913
2021-06-08,-0.7393270703643907,-0.889827070364391
2021-06-09,-0.733027571287288,-0.8837775712872883
2021-06-10,-0.7332587914956082,-0.8842587914956086
2021-06-11,-0.7331064358248871,-0.8843564358248874
2021-06-14,-0.7347486928392435,-0.8862486928392438
2021-06-15,-0.7439586921071735,-0.8957086921071737
2021-06-16,-0.7418947931336283,-0.8938947931336285
2021-06-17,-0.7459315611528758,-0.8981815611528761
2021-06-18,-0.7522663815407762,-0.9047663815407764
2021-06-21,-0.7484113583343155,-0.9011613583343157
2021-06-22,-0.7564625428178999,-0.9094625428179002
2021-06-23,-0.7641183701194294,-0.9173683701194297
2021-06-24,-0.7655883845762422,-0.9190883845762426
2021-06-25,-0.7578209603881337,-0.9115709603881341
2021-06-28,-0.7594398467060264,-0.9134398467060267
2021-06-29,-0.7612693866552678,-0.9155193866552681
2021-06-30,-0.7657351083078446,-0.9202351083078449
2021-07-01,-0.7625176220421014,-0.9172676220421017
2021-07-02,-0.7561280742899121,-0.9111280742899124
2021-07-07,-0.7484553182556476,-0.9037053182556479
2021-07-08,-0.765250546054471,-0.9207505460544713
2021-07-09,-0.7707043041143703,-0.9264543041143706
2021-07-12,-0.7644445796604082,-0.9204445796604085
2021-07-13,-0.7541944560675874,-0.9104444560675876
2021-07-14,-0.7465715407813037,-0.903071540781304
2021-07-15,-0.7274777308889449,-0.8842277308889451
2021-07-16,-0.7144738576155479,-0.8714738576155482
2021-07-19,-0.7331258433342712,-0.8903758433342714
2021-07-20,-0.7599170357824984,-0.9174170357824986
2021-07-21,-0.749021726107237,-0.9067717261072372
2021-07-22,-0.7315803032593226,-0.8895803032593227
2021-07-23,-0.7436315829084573,-0.9018815829084574
2021-07-26,-0.7370431572440035,-0.8955431572440036
2021-07-27,-0.7471786306857185,-0.9059286306857187
2021-07-28,-0.7585608061246247,-0.9175608061246249
2021-07-29,-0.7504660404919637,-0.9097160404919639
2021-07-30,-0.7458586143759998,-0.9053586143759998
2021-08-02,-0.7555511132186726,-0.9153011132186727
2021-08-03,-0.7484660778966674,-0.9084660778966676
2021-08-04,-0.7616238780481425,-0.9218738780481426
2021-08-05,-0.7733199149554651,-0.9338199149554652
2021-08-06,-0.7620484815420208,-0.9227984815420208
2021-08-09,-0.7686482926018725,-0.9296482926018725
2021-08-10,-0.7724499381230957,-0.9336999381230957
2021-08-11,-0.7654207039389118,-0.9269207039389118
2021-08-12,-0.7557263524208493,-0.9174763524208492
2021-08-13,-0.7313465227980072,-0.8933465227980072
2021-08-16,-0.7136389295962806,-0.8758889295962806
2021-08-17,-0.7153888715149753,-0.8778888715149754
2021-08-18,-0.6929543440881483,-0.8557043440881483
2021-08-19,-0.692681754399992,-0.8556817543999922
2021-08-20,-0.7176103068217828,-0.880860306821783
2021-08-23,-0.7332207249275438,-0.8967207249275438
2021-08-24,-0.7400426312747137,-0.9037926312747138
2021-08-25,-0.7347541851497723,-0.8987541851497725
2021-08-26,-0.750131147358369,-0.9143811473583692
2021-08-27,-0.7364070841421605,-0.9009070841421606
2021-08-30,-0.7320460591738269,-0.896796059173827
2021-08-31,-0.719938291580128,-0.884938291580128
2021-09-01,-0.7211189808467463,-0.8863689808467463
2021-09-02,-0.7217618458937651,-0.8872618458937651
2021-09-03,-0.731002534364128,-0.8967525343641279
2021-09-07,-0.7169275137042156,-0.8829275137042155
2021-09-08,-0.7246968826940786,-0.8909468826940786
2021-09-09,-0.7247255587730964,-0.8912255587730965
2021-09-10,-0.7334252440689533,-0.9001752440689533
2021-09-13,-0.7353517232575566,-0.9023517232575567
2021-09-14,-0.7514716886306014,-0.9187216886306016
2021-09-15,-0.7538565848045483,-0.9213565848045484
2021-09-16,-0.7513553312970316,-0.9191053312970316
2021-09-17,-0.7380685376789935,-0.9060685376789935
2021-09-20,-0.7388064094256201,-0.9070564094256202
2021-09-21,-0.7620876764084199,-0.93058767640842
2021-09-22,-0.7802966761204797,-0.9490466761204798
2021-09-23,-0.7920086873332792,-0.9610086873332793
2021-09-24,-0.8093289326370661,-0.9785789326370661
2021-09-27,-0.811402840279372,-0.980902840279372
2021-09-28,-0.8073131223861039,-0.9770631223861039
2021-09-29,-0.8039759849651813,-0.9739759849651815
2021-09-30,-0.8200500388634927,-0.9903000388634928
2021-10-01,-0.8231895347062528,-0.993689534706253
2021-10-04,-0.8295715894570799,-1.00032158945708
2021-10-05,-0.8192049504770924,-0.9902049504770926
2021-10-06,-0.8214845740300509,-0.992734574030051
2021-10-07,-0.8278127638517303,-0.9993127638517304
2021-10-08,-0.8239874596538093,-0.9957374596538094
2021-10-11,-0.8311336256991105,-1.0031336256991108
2021-10-12,-0.8305122841867243,-1.0027622841867245
2021-10-13,-0.8367626748923217,-1.009262674892322
2021-10-14,-0.8395498669591083,-1.0122998669591086
2021-10-15,-0.8510446983475711,-1.0240446983475715
2021-10-18,-0.8461196016389998,-1.0193696016390001
2021-10-19,-0.8429786780709585,-1.016478678070959
2021-10-20,-0.8430506557753841,-1.0168006557753846
2021-10-21,-0.8462567330080073,-1.020256733008008
2021-10-22,-0.8569520889512938,-1.0312020889512943
2021-10-25,-0.8661506501910043,-1.0406506501910049
2021-10-26,-0.8540776294169982,-1.0288276294169987
2021-10-27,-0.863197150571707,-1.0381971505717076
2021-10-28,-0.8698208913073996,-1.0450708913074003
2021-10-29,-0.8787599665762268,-1.0542599665762276
2021-11-01,-0.8725440743196763,-1.048294074319677
2021-11-02,-0.8729636775272305,-1.048963677527231
2021-11-03,-0.8809150668522502,-1.0571650668522508
2021-11-04,-0.8838170138569228,-1.0603170138569233
2021-11-05,-0.9046459197825157,-1.0813959197825163
2021-11-08,-0.8944936933269223,-1.0714936933269228
2021-11-09,-0.8790995656682029,-1.0563495656682034
2021-11-10,-0.8953828354950097,-1.0728828354950102
2021-11-11,-0.8943929995850032,-1.0721429995850036
2021-11-12,-0.8959103088863104,-1.0739103088863107
2021-11-15,-0.9107093375412423,-1.0889593375412425
2021-11-16,-0.9039036636278176,-1.0824036636278178
2021-11-17,-0.9134688528284093,-1.0922188528284096
2021-11-18,-0.9089063800890622,-1.0879063800890625
2021-11-19,-0.9020894013330825,-1.0813394013330826
2021-11-22,-0.8974440274668991,-1.0769440274668993
2021-11-23,-0.9150269997898711,-1.0947769997898713
2021-11-24,-0.9091787285175054,-1.0891787285175056
2021-11-26,-0.9112216874263547,-1.091471687426355
2021-11-29,-0.9210544626540623,-1.1015544626540625
2021-11-30,-0.8989226658146243,-1.0796726658146245
2021-12-01,-0.9119141077365958,-1.092914107736596
2021-12-02,-0.8869316943852196,-1.0681816943852198
2021-12-03,-0.8746905678780028,-1.056190567878003
2021-12-06,-0.9003326672238005,-1.0820826672238006
2021-12-07,-0.9046380207591634,-1.0866380207591635
2021-12-08,-0.8836803724015276,-1.0659303724015277
2021-12-09,-0.8835217181391783,-1.0660217181391785
2021-12-10,-0.8469681691208795,-1.0297181691208794
2021-12-13,-0.8259266709289795,-1.0089266709289795
2021-12-14,-0.8368495856591202,-1.02009958565912
2021-12-15,-0.7886866724951862,-0.972186672495186
2021-12-16,-0.7791090764251186,-0.9628590764251185
2021-12-17,-0.7677705082401145,-0.9517705082401143
2021-12-20,-0.7950297296146877,-0.9792797296146875
2021-12-21,-0.7962793226006082,-0.980779322600608
2021-12-22,-0.8000420195930371,-0.984792019593037
2021-12-23,-0.8088810938039438,-0.9938810938039436
2021-12-27,-0.7929771511712537,-0.9782271511712536
2021-12-28,-0.7812167092078455,-0.9667167092078454
2021-12-29,-0.7811062338659454,-0.9668562338659452
2021-12-30,-0.7783121672349541,-0.9643121672349539
2021-12-31,-0.7915836298730612,-0.977833629873061
2022-01-07,-0.7956022581988438,-0.9821022581988436
2022-01-10,-0.8083945263084403,-0.9951445263084401
2022-01-11,-0.808583077305839,-0.9955830773058387
2022-01-12,-0.7755443468099232,-0.9627943468099229
2022-01-13,-0.7723666399532305,-0.9598666399532302
2022-01-14,-0.7563090616360666,-0.9440590616360662
2022-01-18,-0.7335604883407074,-0.921560488340707
2022-01-19,-0.7213295480270556,-0.9095795480270552
2022-01-20,-0.6925915471239426,-0.8810915471239421
2022-01-21,-0.7008655277267484,-0.8896155277267479
2022-01-24,-0.6769285112846007,-0.8659285112846004
2022-01-25,-0.6838016985659113,-0.8730516985659109
2022-01-26,-0.6771924906154007,-0.8666924906154002
2022-01-27,-0.6887380808091449,-0.8784880808091444
2022-01-28,-0.7344595228316108,-0.9244595228316103
2022-01-31,-0.7592851564405079,-0.9495351564405073
2022-02-01,-0.7196342743148378,-0.9101342743148373
2022-02-02,-0.6799292645966202,-0.8706792645966197
2022-02-03,-0.7019023091568024,-0.8929023091568019
2022-02-04,-0.6889439424129239,-0.8801939424129235
2022-02-07,-0.695301835802524,-0.8868018358025236
2022-02-08,-0.7267046758549619,-0.9184546758549615
2022-02-09,-0.7150918058436483,-0.9070918058436479
2022-02-10,-0.6682242845079776,-0.8604742845079772
2022-02-11,-0.6765784088043666,-0.8690784088043663
2022-02-14,-0.7109151745252926,-0.9036651745252923
2022-02-15,-0.6991558247541086,-0.8921558247541084
2022-02-16,-0.6535818590454504,-0.8468318590454501
2022-02-17,-0.6481024258663913,-0.8416024258663911
2022-02-18,-0.6372891572721091,-0.8310391572721089
2022-02-22,-0.6152413822369159,-0.8092413822369157
2022-02-23,-0.6824571101973151,-0.8767071101973148
2022-02-24,-0.6683452127051526,-0.8628452127051522
2022-02-25,-0.6828709352831784,-0.8776209352831781
2022-02-28,-0.6594862212488778,-0.8544862212488775
2022-03-01,-0.6752696402681612,-0.8705196402681609
2022-03-02,-0.6404742330428073,-0.835974233042807
2022-03-03,-0.6180119950466402,-0.8137619950466399
2022-03-04,-0.5673169808963802,-0.7633169808963799
2022-03-07,-0.6008464137133478,-0.7970964137133476
2022-03-08,-0.644604523272674,-0.8411045232726738
2022-03-09,-0.6328715409875445,-0.8296215409875443
2022-03-10,-0.6113971608850923,-0.8083971608850921
2022-03-11,-0.5893574994693329,-0.7866074994693326
2022-03-14,-0.6198094164682686,-0.8173094164682683
2022-03-15,-0.6686147763672132,-0.8663647763672129
2022-03-16,-0.669243375097909,-0.8672433750979086
2022-03-17,-0.6931912671150705,-0.8914412671150701
2022-03-18,-0.6801897220807721,-0.8786897220807717
2022-03-21,-0.6973737718561942,-0.8961237718561937
2022-03-22,-0.6791242313331916,-0.8781242313331912
2022-03-23,-0.7071727557090212,-0.9064227557090208
2022-03-24,-0.6916828531036099,-0.8911828531036095
2022-03-25,-0.69777390540432,-0.8975239054043196
2022-03-28,-0.7177221452913969,-0.9177221452913964
2022-03-29,-0.6859102449212792,-0.8861602449212787
2022-03-30,-0.6790342351741034,-0.8795342351741029
2022-03-31,-0.6591570977966912,-0.8599070977966906
2022-04-01,-0.6813718686965773,-0.8823718686965767
2022-04-04,-0.6489785344704928,-0.8502285344704923
2022-04-05,-0.5958658360218387,-0.7973658360218383
2022-04-06,-0.5952089317513369,-0.7969589317513365
2022-04-07,-0.5711891571131023,-0.7731891571131018
2022-04-08,-0.5588038045889614,-0.7610538045889609
2022-04-11,-0.5512484912528484,-0.7537484912528478
2022-04-12,-0.5655002042305116,-0.768250204230511
2022-04-13,-0.5477829538738734,-0.750782953873873
2022-04-14,-0.5579168682512273,-0.7611668682512268
2022-04-18,-0.5677501470829796,-0.771250147082979
2022-04-19,-0.5329438300917523,-0.7366938300917517
2022-04-20,-0.49761011718940346,-0.7016101171894029
2022-04-21,-0.48868276164895774,-0.6929327616489572
2022-04-22,-0.4935225447497622,-0.6980225447497617
2022-04-25,-0.46868062110070297,-0.6734306211007024
2022-04-26,-0.45752578071178296,-0.6625257807117824
2022-04-27,-0.512077889672106,-0.7173278896721054
2022-04-28,-0.48943581803477176,-0.6949358180347711
2022-04-29,-0.5327705050713538,-0.7385205050713531
2022-05-02,-0.5324958539428701,-0.7384958539428694
2022-05-03,-0.5450750163431451,-0.7513250163431444
2022-05-04,-0.49218355350924975,-0.698683553509249
2022-05-05,-0.47084162248513833,-0.6775916224851376
2022-05-06,-0.4125443767859121,-0.6195443767859113
2022-05-09,-0.44015413360482153,-0.6474041336048207
2022-05-10,-0.4056210967213014,-0.6131210967213007
2022-05-11,-0.40779705515078507,-0.6155470551507843
2022-05-12,-0.4611698522756925,-0.6691698522756918
2022-05-13,-0.44068198916298873,-0.648931989162988
2022-05-16,-0.4776575530562958,-0.6861575530562951
2022-05-17,-0.44597071699480867,-0.6547207169948079
2022-05-18,-0.4661549553735579,-0.6751549553735572
2022-05-19,-0.46048002522841575,-0.6697300252284151
2022-05-20,-0.45363955019007646,-0.6631395501900758
2022-05-23,-0.4049293575011282,-0.6146793575011275
2022-05-24,-0.4443063609653717,-0.654306360965371
2022-05-25,-0.47982910894706976,-0.690079108947069
2022-05-26,-0.5069343572840586,-0.7174343572840578
2022-05-27,-0.509648390422672,-0.7203983904226712
2022-05-31,-0.5052918478109542,-0.7162918478109533
2022-06-01,-0.5521817382212995,-0.7634317382212986
2022-06-02,-0.5340273245175983,-0.7455273245175975
2022-06-03,-0.5331216033141475,-0.7448716033141467
2022-06-06,-0.5344314300237683,-0.7464314300237676
2022-06-07,-0.5324182308813158,-0.7446682308813151
2022-06-08,-0.5270697657897166,-0.7395697657897159
2022-06-09,-0.49968624767005704,-0.7124362476700563
2022-06-10,-0.47627037263507144,-0.6892703726350707
2022-06-13,-0.4841459727121333,-0.6973959727121326
2022-06-14,-0.5089048471038881,-0.7224048471038874
2022-06-15,-0.47120869455627323,-0.6849586945562726
2022-06-16,-0.4839365694446113,-0.6979365694446106
2022-06-17,-0.46325995146536764,-0.677509951465367
2022-06-21,-0.4566069826687495,-0.6711069826687488
2022-06-22,-0.45217156564190825,-0.6669215656419075
2022-06-23,-0.4940103552153335,-0.7090103552153327
2022-06-24,-0.48425378122769364,-0.6995037812276929
2022-06-27,-0.463157442592049,-0.6786574425920482
2022-06-28,-0.44030621894936184,-0.6560562189493611
2022-06-29,-0.4195921299015752,-0.6355921299015744
2022-06-30,-0.406493071687688,-0.6227430716876873
2022-07-01,-0.4271410600933798,-0.6436410600933791
2022-07-07,-0.41984995612864023,-0.6365999561286395
2022-07-08,-0.38940506542762515,-0.6064050654276244
2022-07-11,-0.37899754490914694,-0.5962475449091462
2022-07-12,-0.3802233450573287,-0.5977233450573279
2022-07-13,-0.37330571823834596,-0.5910557182383452
2022-07-14,-0.39774556190802,-0.6157455619080193
2022-07-15,-0.4201028319687308,-0.6383528319687302
2022-07-18,-0.45141759761332606,-0.6699175976133254
2022-07-19,-0.4980379800621384,-0.7167879800621377
2022-07-20,-0.5140863460789246,-0.733086346078924
2022-07-21,-0.48141058644021006,-0.7006605864402095
2022-07-22,-0.47968709658907915,-0.6991870965890785
2022-07-25,-0.4490816335935234,-0.6688316335935227
2022-07-26,-0.5045083897140588,-0.7245083897140581
2022-07-27,-0.4884486352428217,-0.7086986352428211
2022-07-28,-0.5125499884230857,-0.733049988423085
2022-07-29,-0.512341231838707,-0.7330912318387062
2022-08-01,-0.5172848869505098,-0.738284886950509
2022-08-02,-0.5351291793634816,-0.7563791793634808
2022-08-03,-0.543551261966827,-0.7650512619668263
2022-08-04,-0.5477036525585063,-0.7694536525585055
2022-08-05,-0.5477496061745238,-0.7697496061745231
2022-08-08,-0.5289566277490444,-0.7512066277490437
2022-08-09,-0.5630829633330781,-0.7855829633330773
2022-08-10,-0.5724842242799945,-0.7952342242799937
2022-08-11,-0.585365896984162,-0.8083658969841612
2022-08-12,-0.5758704713126627,-0.7991204713126618
2022-08-15,-0.5658738514042283,-0.7893738514042276
2022-08-16,-0.5473934908615716,-0.771143490861571
2022-08-17,-0.5589261892364901,-0.7829261892364894
2022-08-18,-0.5294410270579559,-0.7536910270579553
2022-08-19,-0.5111532410772539,-0.7356532410772534
2022-08-22,-0.5198750896120433,-0.7446250896120428
2022-08-23,-0.5258134138747331,-0.7508134138747325
2022-08-24,-0.5484161012333505,-0.7736661012333499
2022-08-25,-0.5216330317178806,-0.7471330317178799
2022-08-26,-0.5178379323286403,-0.7435879323286396
2022-08-29,-0.5121636632455832,-0.7381636632455825
2022-08-30,-0.5141466200825129,-0.7403966200825122
2022-08-31,-0.4922711853979372,-0.7187711853979365
2022-09-01,-0.49604349500043704,-0.7227934950004363
2022-09-02,-0.4821367513542516,-0.7091367513542509
2022-09-06,-0.49358240098819195,-0.7208324009881912
2022-09-07,-0.5010574764356649,-0.7285574764356642
2022-09-08,-0.5239201385530741,-0.7516701385530733
2022-09-09,-0.5275760222213562,-0.7555760222213554
2022-09-12,-0.5033095129715274,-0.7315595129715265
2022-09-13,-0.49935096193433737,-0.7278509619343365
2022-09-14,-0.5027569275772396,-0.7315069275772388
2022-09-15,-0.493529955040844,-0.7225299550408433
2022-09-16,-0.4969503650105543,-0.7262003650105535
2022-09-19,-0.48963563776094227,-0.7191356377609415
2022-09-20,-0.48488364850824023,-0.7146336485082394
2022-09-21,-0.4634453974681548,-0.6934453974681539
2022-09-22,-0.460148327200635,-0.6903983272006341
2022-09-23,-0.44725450744953205,-0.6777545074495311
2022-09-26,-0.46618235425018517,-0.6969323542501843
2022-09-27,-0.4974482833729952,-0.7284482833729943
2022-09-28,-0.48953123102251034,-0.7207812310225095
2022-09-29,-0.49377788512817294,-0.725277885128172
2022-09-30,-0.5092899759506767,-0.7410399759506758
2022-10-03,-0.5336644520072019,-0.765664452007201
2022-10-04,-0.5389870546373121,-0.7712370546373112
2022-10-05,-0.5559037701819316,-0.7884037701819306
2022-10-06,-0.5441778261259199,-0.7769278261259189
2022-10-07,-0.5207949442015105,-0.7537949442015095
2022-10-10,-0.5065447163243666,-0.7397947163243656
2022-10-11,-0.5096444619786752,-0.7431444619786741
2022-10-12,-0.5143459626547497,-0.7480959626547486
2022-10-13,-0.5054052490199055,-0.7394052490199043
2022-10-14,-0.512839024425942,-0.7470890244259408
2022-10-17,-0.5121324354487948,-0.7466324354487937
2022-10-18,-0.5373802121728997,-0.7721302121728985
2022-10-19,-0.5393572914802458,-0.7743572914802447
2022-10-20,-0.5435918935910196,-0.7788418935910184
2022-10-21,-0.5338572899103745,-0.7693572899103733
2022-10-24,-0.5605856453956921,-0.796335645395691
2022-10-25,-0.5442560215166494,-0.7802560215166483
2022-10-26,-0.5166106676706937,-0.7528606676706926
2022-10-27,-0.4992942337518801,-0.7357942337518789
2022-10-28,-0.4808313851960088,-0.7175813851960077
2022-10-31,-0.4795554745230989,-0.7165554745230978
2022-11-01,-0.4545544283907729,-0.6918044283907718
2022-11-02,-0.4440837633436727,-0.6815837633436717
2022-11-03,-0.4462541812287226,-0.6840041812287215
2022-11-04,-0.44701325424280014,-0.685013254242799
2022-11-07,-0.4551367160254774,-0.6933867160254763
2022-11-08,-0.44343640173107335,-0.6819364017310723
2022-11-09,-0.5151231536235659,-0.7538731536235648
2022-11-10,-0.5674437870546325,-0.8064437870546314
2022-11-11,-0.5618545503288117,-0.8011045503288106
2022-11-14,-0.5761466099098241,-0.815646609909823
2022-11-15,-0.5480684221608606,-0.7878184221608594
2022-11-16,-0.5397735841117357,-0.7797735841117346
2022-11-17,-0.53063502337486,-0.770885023374859
2022-11-18,-0.497557172060534,-0.738057172060533
2022-11-21,-0.503481297704812,-0.7442312977048109
2022-11-22,-0.5120261658719988,-0.7530261658719977
2022-11-23,-0.5023739457103091,-0.743623945710308
2022-11-25,-0.49217989639713605,-0.7336798963971349
2022-11-28,-0.4859249251542087,-0.7276749251542076
2022-11-29,-0.5204735664667666,-0.7624735664667655
2022-11-30,-0.5144621437188658,-0.7567121437188646
2022-12-01,-0.5089918620312581,-0.751491862031257
2022-12-02,-0.4860201740020519,-0.7287701740020507
2022-12-05,-0.47041301893329573,-0.7134130189332946
2022-12-06,-0.46560718475099955,-0.7088571847509983
2022-12-07,-0.4775542897779276,-0.7210542897779264
2022-12-08,-0.479096725326527,-0.7228467253265258
2022-12-09,-0.4867446239798206,-0.7307446239798194
2022-12-12,-0.5132814572178993,-0.7575314572178982
2022-12-13,-0.5056789278064592,-0.7501789278064581
2022-12-14,-0.47933670472304446,-0.7240867047230434
2022-12-15,-0.4774376418163506,-0.7224376418163495
2022-12-16,-0.45818286619070536,-0.7034328661907042
2022-12-19,-0.4618391204318563,-0.7073391204318552
2022-12-20,-0.47138670738128435,-0.7171367073812832
2022-12-21,-0.449602973137214,-0.6956029731372129
2022-12-22,-0.4448910210172633,-0.6911410210172622
2022-12-23,-0.4310122669742281,-0.677512266974227
2022-12-27,-0.42415093139807775,-0.6709009313980766
2022-12-28,-0.45290551425158193,-0.6999055142515808
2022-12-29,-0.4596183418227157,-0.7068683418227145
2022-12-30,-0.4607160144975916,-0.7082160144975904
2023-01-09,-0.4777226326968089,-0.7254726326968077
2023-01-10,-0.49369803062718254,-0.7416980306271813
2023-01-11,-0.5185686604948471,-0.7668186604948458
2023-01-12,-0.5085669236834763,-0.7570669236834751
2023-01-13,-0.5134977882564349,-0.7622477882564336
2023-01-17,-0.5285571657821695,-0.7775571657821683
2023-01-18,-0.5109424731092933,-0.760192473109292
2023-01-19,-0.5406684283481111,-0.7901684283481099
2023-01-20,-0.5806036954636746,-0.8303536954636733
2023-01-23,-0.5760615517303728,-0.8260615517303715
2023-01-24,-0.5787361011139497,-0.8289861011139485
2023-01-25,-0.5968338789803312,-0.8473338789803301
2023-01-26,-0.6054260866592124,-0.8561760866592113
2023-01-27,-0.5890961016343966,-0.8400961016343956
2023-01-30,-0.606877741336445,-0.8581277413364441
2023-01-31,-0.6339217606897048,-0.8854217606897039
2023-02-01,-0.670295994686609,-0.9220459946866081
2023-02-02,-0.6580610451947212,-0.9100610451947202
2023-02-03,-0.6439026532888898,-0.8961526532888889
2023-02-06,-0.6600444222463063,-0.9125444222463055
2023-02-07,-0.6473365350737991,-0.9000865350737982
2023-02-08,-0.638971256142948,-0.8919712561429471
2023-02-09,-0.6216698343215564,-0.8749198343215555
2023-02-10,-0.6313556589250899,-0.8848556589250891
2023-02-13,-0.6485573073719297,-0.902307307371929
2023-02-14,-0.6531412839534222,-0.9071412839534214
2023-02-15,-0.6404282776479767,-0.8946782776479759
2023-02-16,-0.6251011819466276,-0.8796011819466267
2023-02-17,-0.6120121003720373,-0.8667621003720365
2023-02-21,-0.6128824863936754,-0.8678824863936745
2023-02-22,-0.6256876813037708,-0.8809376813037699
2023-02-23,-0.6166393601949616,-0.8721393601949606
2023-02-24,-0.6237530525086604,-0.8795030525086595
2023-02-27,-0.6282245432015081,-0.8842245432015071
2023-02-28,-0.6383030668597068,-0.8945530668597058
2023-03-01,-0.6507198838268746,-0.9072198838268736
2023-03-02,-0.6597876457181744,-0.9165376457181733
2023-03-03,-0.6482402694857113,-0.9052402694857102
2023-03-06,-0.6517679761933504,-0.9090179761933492
2023-03-07,-0.6671015860444138,-0.9246015860444128
2023-03-08,-0.6649848940908569,-0.9227348940908559
2023-03-09,-0.6436295946498106,-0.9016295946498095
2023-03-10,-0.6231210421643165,-0.8813710421643154
2023-03-13,-0.6539845700849829,-0.9124845700849817
2023-03-14,-0.6488319588160513,-0.9075819588160502
2023-03-15,-0.6724751964235486,-0.9314751964235475
2023-03-16,-0.6587368893000661,-0.917986889300065
2023-03-17,-0.6515917882809754,-0.9110917882809743
2023-03-20,-0.6851251053031375,-0.9448751053031363
2023-03-21,-0.6637084695692254,-0.9237084695692241
2023-03-22,-0.6599032551236413,-0.9201532551236401
